#    x (m)        y (m)        V(x,y) (V)
    8.571429    6.938776    0.000000
    8.775510    6.938776    0.000000
    8.979592    6.938776    0.000000
    9.183673    6.938776    0.000000
    9.387755    6.938776    0.000000
    9.591837    6.938776    0.000000
    9.795918    6.938776    0.000000
   10.000000    6.938776    0.000000

    0.000000    7.142857   19.516487
    0.204082    7.142857   19.557809
    0.408163    7.142857   19.681335
    0.612245    7.142857   19.885770
    0.816327    7.142857   20.169043
    1.020408    7.142857   20.528417
    1.224490    7.142857   20.960631
    1.428571    7.142857   21.462045
    1.632653    7.142857   22.028787
    1.836735    7.142857   22.656872
    2.040816    7.142857   23.342313
    2.244898    7.142857   24.081200
    2.448980    7.142857   24.869763
    2.653061    7.142857   25.704414
    2.857143    7.142857   26.581773
    3.061224    7.142857   27.498682
    3.265306    7.142857   28.452206
    3.469388    7.142857   29.439625
    3.673469    7.142857   30.458422
    3.877551    7.142857   31.506275
    4.081633    7.142857   32.581051
    4.285714    7.142857   33.680809
    4.489796    7.142857   34.803800
    4.693878    7.142857   35.948447
    4.897959    7.142857   37.113299
    5.102041    7.142857   38.296940
    5.306122    7.142857   39.497896
    5.510204    7.142857   40.714583
    5.714286    7.142857   41.945403
    5.918367    7.142857   43.189088
    6.122449    7.142857   44.445303
    6.326531    7.142857   45.715407
    6.530612    7.142857   47.002932
    6.734694    7.142857   48.313035
    6.938776    7.142857   49.649897
    7.142857    7.142857    0.000000
    7.346939    7.142857    0.000000
    7.551020    7.142857    0.000000
    7.755102    7.142857    0.000000
    7.959184    7.142857    0.000000
    8.163265    7.142857    0.000000
    8.367347    7.142857    0.000000
    8.571429    7.142857    0.000000
    8.775510    7.142857    0.000000
    8.979592    7.142857    0.000000
    9.183673    7.142857    0.000000
    9.387755    7.142857    0.000000
    9.591837    7.142857    0.000000
    9.795918    7.142857    0.000000
   10.000000    7.142857    0.000000

    0.000000    7.346939   19.294409
    0.204082    7.346939   19.339313
    0.408163    7.346939   19.473473
    0.612245    7.346939   19.695280
    0.816327    7.346939   20.002166
    1.020408    7.346939   20.390774
    1.224490    7.346939   20.857144
    1.428571    7.346939   21.396913
    1.632653    7.346939   22.005501
    1.836735    7.346939   22.678265
    2.040816    7.346939   23.410623
    2.244898    7.346939   24.198144
    2.448980    7.346939   25.036611
    2.653061    7.346939   25.922063
    2.857143    7.346939   26.850814
    3.061224    7.346939   27.819468
    3.265306    7.346939   28.824902
    3.469388    7.346939   29.864247
    3.673469    7.346939   30.934865
    3.877551    7.346939   32.034329
    4.081633    7.346939   33.160413
    4.285714    7.346939   34.311117
    4.489796    7.346939   35.484680
    4.693878    7.346939   36.679587
    4.897959    7.346939   37.894503
    5.102041    7.346939   39.128125
    5.306122    7.346939   40.378963
    5.510204    7.346939   41.645127
    5.714286    7.346939   42.924321
    5.918367    7.346939   44.214256
    6.122449    7.346939   45.513707
    6.326531    7.346939   46.824187
    6.530612    7.346939   48.151789
    6.734694    7.346939   49.508052
    6.938776    7.346939    0.000000
    7.142857    7.346939    0.000000
    7.346939    7.346939    0.000000
    7.551020    7.346939    0.000000
    7.755102    7.346939    0.000000
    7.959184    7.346939    0.000000
    8.163265    7.346939    0.000000
    8.367347    7.346939    0.000000
    8.571429    7.346939    0.000000
    8.775510    7.346939    0.000000
    8.979592    7.346939    0.000000
    9.183673    7.346939    0.000000
    9.387755    7.346939    0.000000
    9.591837    7.346939    0.000000
    9.795918    7.346939    0.000000
   10.000000    7.346939    0.000000

    0.000000    7.551020   18.982339
    0.204082    7.551020   19.031380
    0.408163    7.551020   19.177806
    0.612245    7.551020   19.419576
    0.816327    7.551020   19.753467
    1.020408    7.551020   20.175303
    1.224490    7.551020   20.680222
    1.428571    7.551020   21.262953
    1.632653    7.551020   21.918051
    1.836735    7.551020   22.640091
    2.040816    7.551020   23.423808
    2.244898    7.551020   24.264186
    2.448980    7.551020   25.156522
    2.653061    7.551020   26.096459
    2.857143    7.551020   27.080001
    3.061224    7.551020   28.103518
    3.265306    7.551020   29.163724
    3.469388    7.551020   30.257630
    3.673469    7.551020   31.382498
    3.877551    7.551020   32.535797
    4.081633    7.551020   33.715197
    4.285714    7.551020   34.918607
    4.489796    7.551020   36.144251
    4.693878    7.551020   37.390727
    4.897959    7.551020   38.656969
    5.102041    7.551020   39.942025
    5.306122    7.551020   41.244622
    5.510204    7.551020   42.562625
    5.714286    7.551020   43.892655
    5.918367    7.551020   45.230358
    6.122449    7.551020   46.571870
    6.326531    7.551020   47.916829
    6.530612    7.551020   49.272702
    6.734694    7.551020    0.000000
    6.938776    7.551020    0.000000
    7.142857    7.551020    0.000000
    7.346939    7.551020    0.000000
    7.551020    7.551020    0.000000
    7.755102    7.551020    0.000000
    7.959184    7.551020    0.000000
    8.163265    7.551020    0.000000
    8.367347    7.551020    0.000000
    8.571429    7.551020    0.000000
    8.775510    7.551020    0.000000
    8.979592    7.551020    0.000000
    9.183673    7.551020    0.000000
    9.387755    7.551020    0.000000
    9.591837    7.551020    0.000000
    9.795918    7.551020    0.000000
   10.000000    7.551020    0.000000

    0.000000    7.755102   18.571951
    0.204082    7.755102   18.625837
    0.408163    7.755102   18.786593
    0.612245    7.755102   19.051591
    0.816327    7.755102   19.416710
    1.020408    7.755102   19.876679
    1.224490    7.755102   20.425462
    1.428571    7.755102   21.056631
    1.632653    7.755102   21.763686
    1.836735    7.755102   22.540284
    2.040816    7.755102   23.380382
    2.244898    7.755102   24.278328
    2.448980    7.755102   25.228895
    2.653061    7.755102   26.227310
    2.857143    7.755102   27.269269
    3.061224    7.755102   28.350931
    3.265306    7.755102   29.468887
    3.469388    7.755102   30.620084
    3.673469    7.755102   31.801730
    3.877551    7.755102   33.011204
    4.081633    7.755102   34.246024
    4.285714    7.755102   35.503928
    4.489796    7.755102   36.783050
    4.693878    7.755102   38.082126
    4.897959    7.755102   39.400572
    5.102041    7.755102   40.738233
    5.306122    7.755102   42.094653
    5.510204    7.755102   43.467901
    5.714286    7.755102   44.853349
    5.918367    7.755102   46.243193
    6.122449    7.755102   47.627883
    6.326531    7.755102    0.000000
    6.530612    7.755102    0.000000
    6.734694    7.755102    0.000000
    6.938776    7.755102    0.000000
    7.142857    7.755102    0.000000
    7.346939    7.755102    0.000000
    7.551020    7.755102    0.000000
    7.755102    7.755102    0.000000
    7.959184    7.755102    0.000000
    8.163265    7.755102    0.000000
    8.367347    7.755102    0.000000
    8.571429    7.755102    0.000000
    8.775510    7.755102    0.000000
    8.979592    7.755102    0.000000
    9.183673    7.755102    0.000000
    9.387755    7.755102    0.000000
    9.591837    7.755102    0.000000
    9.795918    7.755102    0.000000
   10.000000    7.755102    0.000000

    0.000000    7.959184   18.053483
    0.204082    7.959184   18.113133
    0.408163    7.959184   18.290888
    0.612245    7.959184   18.583291
    0.816327    7.959184   18.984977
    1.020408    7.959184   19.489179
    1.224490    7.959184   20.088304
    1.428571    7.959184   20.774451
    1.632653    7.959184   21.539832
    1.836735    7.959184   22.377040
    2.040816    7.959184   23.279182
    2.244898    7.959184   24.239924
    2.448980    7.959184   25.253496
    2.653061    7.959184   26.314696
    2.857143    7.959184   27.418907
    3.061224    7.959184   28.562111
    3.265306    7.959184   29.740851
    3.469388    7.959184   30.952115
    3.673469    7.959184   32.193156
    3.877551    7.959184   33.461297
    4.081633    7.959184   34.753832
    4.285714    7.959184   36.068136
    4.489796    7.959184   37.402018
    4.693878    7.959184   38.754240
    4.897959    7.959184   40.124924
    5.102041    7.959184   41.515443
    5.306122    7.959184   42.927385
    5.510204    7.959184   44.360393
    5.714286    7.959184   45.809270
    5.918367    7.959184   47.261537
    6.122449    7.959184    0.000000
    6.326531    7.959184    0.000000
    6.530612    7.959184    0.000000
    6.734694    7.959184    0.000000
    6.938776    7.959184    0.000000
    7.142857    7.959184    0.000000
    7.346939    7.959184    0.000000
    7.551020    7.959184    0.000000
    7.755102    7.959184    0.000000
    7.959184    7.959184    0.000000
    8.163265    7.959184    0.000000
    8.367347    7.959184    0.000000
    8.571429    7.959184    0.000000
    8.775510    7.959184    0.000000
    8.979592    7.959184    0.000000
    9.183673    7.959184    0.000000
    9.387755    7.959184    0.000000
    9.591837    7.959184    0.000000
    9.795918    7.959184    0.000000
   10.000000    7.959184    0.000000

    0.000000    8.163265   17.415310
    0.204082    8.163265   17.481940
    0.408163    8.163265   17.680213
    0.612245    8.163265   18.005475
    0.816327    8.163265   18.450588
    1.020408    8.163265   19.006711
    1.224490    8.163265   19.664147
    1.428571    8.163265   20.413105
    1.632653    8.163265   21.244241
    1.836735    8.163265   22.148956
    2.040816    8.163265   23.119474
    2.244898    8.163265   24.148785
    2.448980    8.163265   25.230569
    2.653061    8.163265   26.359171
    2.857143    8.163265   27.529647
    3.061224    8.163265   28.737833
    3.265306    8.163265   29.980335
    3.469388    8.163265   31.254379
    3.673469    8.163265   32.557473
    3.877551    8.163265   33.887001
    4.081633    8.163265   35.239938
    4.285714    8.163265   36.612925
    4.489796    8.163265   38.002887
    4.693878    8.163265   39.408130
    4.897959    8.163265   40.829509
    5.102041    8.163265   42.270931
    5.306122    8.163265   43.738237
    5.510204    8.163265   45.235736
    5.714286    8.163265   46.760459
    5.918367    8.163265    0.000000
    6.122449    8.163265    0.000000
    6.326531    8.163265    0.000000
    6.530612    8.163265    0.000000
    6.734694    8.163265    0.000000
    6.938776    8.163265    0.000000
    7.142857    8.163265    0.000000
    7.346939    8.163265    0.000000
    7.551020    8.163265    0.000000
    7.755102    8.163265    0.000000
    7.959184    8.163265    0.000000
    8.163265    8.163265    0.000000
    8.367347    8.163265    0.000000
    8.571429    8.163265    0.000000
    8.775510    8.163265    0.000000
    8.979592    8.163265    0.000000
    9.183673    8.163265    0.000000
    9.387755    8.163265    0.000000
    9.591837    8.163265    0.000000
    9.795918    8.163265    0.000000
   10.000000    8.163265    0.000000

    0.000000    8.367347   16.643327
    0.204082    8.367347   16.718588
    0.408163    8.367347   16.942126
    0.612245    8.367347   17.307521
    0.816327    8.367347   17.805050
    1.020408    8.367347   18.422918
    1.224490    8.367347   19.148551
    1.428571    8.367347   19.969711
    1.632653    8.367347   20.875210
    1.836735    8.367347   21.855198
    2.040816    8.367347   22.901087
    2.244898    8.367347   24.005282
    2.448980    8.367347   25.160941
    2.653061    8.367347   26.361903
    2.857143    8.367347   27.602812
    3.061224    8.367347   28.879345
    3.265306    8.367347   30.188329
    3.469388    8.367347   31.527569
    3.673469    8.367347   32.895275
    3.877551    8.367347   34.289226
    4.081633    8.367347   35.706026
    4.285714    8.367347   37.140964
    4.489796    8.367347   38.588920
    4.693878    8.367347   40.046437
    4.897959    8.367347   41.514442
    5.102041    8.367347   43.000352
    5.306122    8.367347   44.517714
    5.510204    8.367347    0.000000
    5.714286    8.367347    0.000000
    5.918367    8.367347    0.000000
    6.122449    8.367347    0.000000
    6.326531    8.367347    0.000000
    6.530612    8.367347    0.000000
    6.734694    8.367347    0.000000
    6.938776    8.367347    0.000000
    7.142857    8.367347    0.000000
    7.346939    8.367347    0.000000
    7.551020    8.367347    0.000000
    7.755102    8.367347    0.000000
    7.959184    8.367347    0.000000
    8.163265    8.367347    0.000000
    8.367347    8.367347    0.000000
    8.571429    8.367347    0.000000
    8.775510    8.367347    0.000000
    8.979592    8.367347    0.000000
    9.183673    8.367347    0.000000
    9.387755    8.367347    0.000000
    9.591837    8.367347    0.000000
    9.795918    8.367347    0.000000
   10.000000    8.367347    0.000000

    0.000000    8.571429   15.720055
    0.204082    8.571429   15.806248
    0.408163    8.571429   16.061624
    0.612245    8.571429   16.477084
    0.816327    8.571429   17.039051
    1.020408    8.571429   17.731425
    1.224490    8.571429   18.537619
    1.428571    8.571429   19.442211
    1.632653    8.571429   20.431903
    1.836735    8.571429   21.495706
    2.040816    8.571429   22.624514
    2.244898    8.571429   23.810421
    2.448980    8.571429   25.046141
    2.653061    8.571429   26.324863
    2.857143    8.571429   27.640556
    3.061224    8.571429   28.988579
    3.265306    8.571429   30.366142
    3.469388    8.571429   31.772220
    3.673469    8.571429   33.206621
    3.877551    8.571429   34.668351
    4.081633    8.571429   36.153873
    4.285714    8.571429   37.656239
    4.489796    8.571429   39.166135
    4.693878    8.571429   40.675406
    4.897959    8.571429   42.182617
    5.102041    8.571429   43.698714
    5.306122    8.571429    0.000000
    5.510204    8.571429    0.000000
    5.714286    8.571429    0.000000
    5.918367    8.571429    0.000000
    6.122449    8.571429    0.000000
    6.326531    8.571429    0.000000
    6.530612    8.571429    0.000000
    6.734694    8.571429    0.000000
    6.938776    8.571429    0.000000
    7.142857    8.571429    0.000000
    7.346939    8.571429    0.000000
    7.551020    8.571429    0.000000
    7.755102    8.571429    0.000000
    7.959184    8.571429    0.000000
    8.163265    8.571429    0.000000
    8.367347    8.571429    0.000000
    8.571429    8.571429    0.000000
    8.775510    8.571429    0.000000
    8.979592    8.571429    0.000000
    9.183673    8.571429    0.000000
    9.387755    8.571429    0.000000
    9.591837    8.571429    0.000000
    9.795918    8.571429    0.000000
   10.000000    8.571429    0.000000

    0.000000    8.775510   14.623298
    0.204082    8.775510   14.723717
    0.408163    8.775510   15.020273
    0.612245    8.775510   15.499719
    0.816327    8.775510   16.142576
    1.020408    8.775510   16.926326
    1.224490    8.775510   17.828664
    1.428571    8.775510   18.830014
    1.632653    8.775510   19.914809
    1.836735    8.775510   21.071402
    2.040816    8.775510   22.290936
    2.244898    8.775510   23.565808
    2.448980    8.775510   24.888464
    2.653061    8.775510   26.251084
    2.857143    8.775510   27.646298
    3.061224    8.775510   29.068590
    3.265306    8.775510   30.515602
    3.469388    8.775510   31.988421
    3.673469    8.775510   33.490190
    3.877551    8.775510   35.023059
    4.081633    8.775510   36.584406
    4.285714    8.775510   38.164116
    4.489796    8.775510   39.745082
    4.693878    8.775510   41.308585
    4.897959    8.775510    0.000000
    5.102041    8.775510    0.000000
    5.306122    8.775510    0.000000
    5.510204    8.775510    0.000000
    5.714286    8.775510    0.000000
    5.918367    8.775510    0.000000
    6.122449    8.775510    0.000000
    6.326531    8.775510    0.000000
    6.530612    8.775510    0.000000
    6.734694    8.775510    0.000000
    6.938776    8.775510    0.000000
    7.142857    8.775510    0.000000
    7.346939    8.775510    0.000000
    7.551020    8.775510    0.000000
    7.755102    8.775510    0.000000
    7.959184    8.775510    0.000000
    8.163265    8.775510    0.000000
    8.367347    8.775510    0.000000
    8.571429    8.775510    0.000000
    8.775510    8.775510    0.000000
    8.979592    8.775510    0.000000
    9.183673    8.775510    0.000000
    9.387755    8.775510    0.000000
    9.591837    8.775510    0.000000
    9.795918    8.775510    0.000000
   10.000000    8.775510    0.000000

    0.000000    8.979592   13.324088
    0.204082    8.979592   13.443579
    0.408163    8.979592   13.794971
    0.612245    8.979592   14.358435
    0.816327    8.979592   15.105262
    1.020408    8.979592   16.003133
    1.224490    8.979592   17.021406
    1.428571    8.979592   18.135056
    1.632653    8.979592   19.326393
    1.836735    8.979592   20.584357
    2.040816    8.979592   21.902001
    2.244898    8.979592   23.273334
    2.448980    8.979592   24.690877
    2.653061    8.979592   26.145021
    2.857143    8.979592   27.625516
    3.061224    8.979592   29.124506
    3.265306    8.979592   30.639650
    3.469388    8.979592   32.175530
    3.673469    8.979592   33.741835
    3.877551    8.979592   35.347950
    4.081633    8.979592   36.995270
    4.285714    8.979592   38.670316
    4.489796    8.979592    0.000000
    4.693878    8.979592    0.000000
    4.897959    8.979592    0.000000
    5.102041    8.979592    0.000000
    5.306122    8.979592    0.000000
    5.510204    8.979592    0.000000
    5.714286    8.979592    0.000000
    5.918367    8.979592    0.000000
    6.122449    8.979592    0.000000
    6.326531    8.979592    0.000000
    6.530612    8.979592    0.000000
    6.734694    8.979592    0.000000
    6.938776    8.979592    0.000000
    7.142857    8.979592    0.000000
    7.346939    8.979592    0.000000
    7.551020    8.979592    0.000000
    7.755102    8.979592    0.000000
    7.959184    8.979592    0.000000
    8.163265    8.979592    0.000000
    8.367347    8.979592    0.000000
    8.571429    8.979592    0.000000
    8.775510    8.979592    0.000000
    8.979592    8.979592    0.000000
    9.183673    8.979592    0.000000
    9.387755    8.979592    0.000000
    9.591837    8.979592    0.000000
    9.795918    8.979592    0.000000
   10.000000    8.979592    0.000000

    0.000000    9.183673   11.783452
    0.204082    9.183673   11.929345
    0.408163    9.183673   12.356076
    0.612245    9.183673   13.033188
    0.816327    9.183673   13.917222
    1.020408    9.183673   14.960541
    1.224490    9.183673   16.120063
    1.428571    9.183673   17.363571
    1.632653    9.183673   18.672055
    1.836735    9.183673   20.037768
    2.040816    9.183673   21.459078
    2.244898    9.183673   22.934231
    2.448980    9.183673   24.456535
    2.653061    9.183673   26.012999
    2.857143    9.183673   27.587211
    3.061224    9.183673   29.165517
    3.265306    9.183673   30.743920
    3.469388    9.183673   32.332236
    3.673469    9.183673   33.952323
    3.877551    9.183673   35.629018
    4.081633    9.183673    0.000000
    4.285714    9.183673    0.000000
    4.489796    9.183673    0.000000
    4.693878    9.183673    0.000000
    4.897959    9.183673    0.000000
    5.102041    9.183673    0.000000
    5.306122    9.183673    0.000000
    5.510204    9.183673    0.000000
    5.714286    9.183673    0.000000
    5.918367    9.183673    0.000000
    6.122449    9.183673    0.000000
    6.326531    9.183673    0.000000
    6.530612    9.183673    0.000000
    6.734694    9.183673    0.000000
    6.938776    9.183673    0.000000
    7.142857    9.183673    0.000000
    7.346939    9.183673    0.000000
    7.551020    9.183673    0.000000
    7.755102    9.183673    0.000000
    7.959184    9.183673    0.000000
    8.163265    9.183673    0.000000
    8.367347    9.183673    0.000000
    8.571429    9.183673    0.000000
    8.775510    9.183673    0.000000
    8.979592    9.183673    0.000000
    9.183673    9.183673    0.000000
    9.387755    9.183673    0.000000
    9.591837    9.183673    0.000000
    9.795918    9.183673    0.000000
   10.000000    9.183673    0.000000

    0.000000    9.387755    9.947240
    0.204082    9.387755   10.130901
    0.408163    9.387755   10.664564
    0.612245    9.387755   11.500325
    0.816327    9.387755   12.570728
    1.020408    9.387755   13.803674
    1.224490    9.387755   15.137059
    1.428571    9.387755   16.529083
    1.632653    9.387755   17.961540
    1.836735    9.387755   19.435519
    2.040816    9.387755   20.961384
    2.244898    9.387755   22.546801
    2.448980    9.387755   24.187364
    2.653061    9.387755   25.863663
    2.857143    9.387755   27.546499
    3.061224    9.387755   29.208904
    3.265306    9.387755   30.840505
    3.469388    9.387755    0.000000
    3.673469    9.387755    0.000000
    3.877551    9.387755    0.000000
    4.081633    9.387755    0.000000
    4.285714    9.387755    0.000000
    4.489796    9.387755    0.000000
    4.693878    9.387755    0.000000
    4.897959    9.387755    0.000000
    5.102041    9.387755    0.000000
    5.306122    9.387755    0.000000
    5.510204    9.387755    0.000000
    5.714286    9.387755    0.000000
    5.918367    9.387755    0.000000
    6.122449    9.387755    0.000000
    6.326531    9.387755    0.000000
    6.530612    9.387755    0.000000
    6.734694    9.387755    0.000000
    6.938776    9.387755    0.000000
    7.142857    9.387755    0.000000
    7.346939    9.387755    0.000000
    7.551020    9.387755    0.000000
    7.755102    9.387755    0.000000
    7.959184    9.387755    0.000000
    8.163265    9.387755    0.000000
    8.367347    9.387755    0.000000
    8.571429    9.387755    0.000000
    8.775510    9.387755    0.000000
    8.979592    9.387755    0.000000
    9.183673    9.387755    0.000000
    9.387755    9.387755    0.000000
    9.591837    9.387755    0.000000
    9.795918    9.387755    0.000000
   10.000000    9.387755    0.000000

    0.000000    9.591837    7.737696
    0.204082    9.591837    7.977154
    0.408163    9.591837    8.667581
    0.612245    9.591837    9.732056
    0.816327    9.591837   11.063482
    1.020408    9.591837   12.549961
    1.224490    9.591837   14.099570
    1.428571    9.591837   15.657547
    1.632653    9.591837   17.211109
    1.836735    9.591837   18.780859
    2.040816    9.591837   20.401935
    2.244898    9.591837   22.101482
    2.448980    9.591837   23.880622
    2.653061    9.591837   25.708082
    2.857143    9.591837    0.000000
    3.061224    9.591837    0.000000
    3.265306    9.591837    0.000000
    3.469388    9.591837    0.000000
    3.673469    9.591837    0.000000
    3.877551    9.591837    0.000000
    4.081633    9.591837    0.000000
    4.285714    9.591837    0.000000
    4.489796    9.591837    0.000000
    4.693878    9.591837    0.000000
    4.897959    9.591837    0.000000
    5.102041    9.591837    0.000000
    5.306122    9.591837    0.000000
    5.510204    9.591837    0.000000
    5.714286    9.591837    0.000000
    5.918367    9.591837    0.000000
    6.122449    9.591837    0.000000
    6.326531    9.591837    0.000000
    6.530612    9.591837    0.000000
    6.734694    9.591837    0.000000
    6.938776    9.591837    0.000000
    7.142857    9.591837    0.000000
    7.346939    9.591837    0.000000
    7.551020    9.591837    0.000000
    7.755102    9.591837    0.000000
    7.959184    9.591837    0.000000
    8.163265    9.591837    0.000000
    8.367347    9.591837    0.000000
    8.571429    9.591837    0.000000
    8.775510    9.591837    0.000000
    8.979592    9.591837    0.000000
    9.183673    9.591837    0.000000
    9.387755    9.591837    0.000000
    9.591837    9.591837    0.000000
    9.795918    9.591837    0.000000
   10.000000    9.591837    0.000000

    0.000000    9.795918    5.039517
    0.204082    9.795918    5.363927
    0.408163    9.795918    6.291328
    0.612245    9.795918    7.696054
    0.816327    9.795918    9.404737
    1.020408    9.795918   11.239673
    1.224490    9.795918   13.061103
    1.428571    9.795918   14.796294
    1.632653    9.795918   16.447022
    1.836735    9.795918   18.073413
    2.040816    9.795918    0.000000
    2.244898    9.795918    0.000000
    2.448980    9.795918    0.000000
    2.653061    9.795918    0.000000
    2.857143    9.795918    0.000000
    3.061224    9.795918    0.000000
    3.265306    9.795918    0.000000
    3.469388    9.795918    0.000000
    3.673469    9.795918    0.000000
    3.877551    9.795918    0.000000
    4.081633    9.795918    0.000000
    4.285714    9.795918    0.000000
    4.489796    9.795918    0.000000
    4.693878    9.795918    0.000000
    4.897959    9.795918    0.000000
    5.102041    9.795918    0.000000
    5.306122    9.795918    0.000000
    5.510204    9.795918    0.000000
    5.714286    9.795918    0.000000
    5.918367    9.795918    0.000000
    6.122449    9.795918    0.000000
    6.326531    9.795918    0.000000
    6.530612    9.795918    0.000000
    6.734694    9.795918    0.000000
    6.938776    9.795918    0.000000
    7.142857    9.795918    0.000000
    7.346939    9.795918    0.000000
    7.551020    9.795918    0.000000
    7.755102    9.795918    0.000000
    7.959184    9.795918    0.000000
    8.163265    9.795918    0.000000
    8.367347    9.795918    0.000000
    8.571429    9.795918    0.000000
    8.775510    9.795918    0.000000
    8.979592    9.795918    0.000000
    9.183673    9.795918    0.000000
    9.387755    9.795918    0.000000
    9.591837    9.795918    0.000000
    9.795918    9.795918    0.000000
   10.000000    9.795918    0.000000

    0.000000   10.000000    0.000000
    0.204082   10.000000    0.000000
    0.408163   10.000000    0.000000
    0.612245   10.000000    0.000000
    0.816327   10.000000    0.000000
    1.020408   10.000000    0.000000
    1.224490   10.000000    0.000000
    1.428571   10.000000    0.000000
    1.632653   10.000000    0.000000
    1.836735   10.000000    0.000000
    2.040816   10.000000    0.000000
    2.244898   10.000000    0.000000
    2.448980   10.000000    0.000000
    2.653061   10.000000    0.000000
    2.857143   10.000000    0.000000
    3.061224   10.000000    0.000000
    3.265306   10.000000    0.000000
    3.469388   10.000000    0.000000
    3.673469   10.000000    0.000000
    3.877551   10.000000    0.000000
    4.081633   10.000000    0.000000
    4.285714   10.000000    0.000000
    4.489796   10.000000    0.000000
    4.693878   10.000000    0.000000
    4.897959   10.000000    0.000000
    5.102041   10.000000    0.000000
    5.306122   10.000000    0.000000
    5.510204   10.000000    0.000000
    5.714286   10.000000    0.000000
    5.918367   10.000000    0.000000
    6.122449   10.000000    0.000000
    6.326531   10.000000    0.000000
    6.530612   10.000000    0.000000
    6.734694   10.000000    0.000000
    6.938776   10.000000    0.000000
    7.142857   10.000000    0.000000
    7.346939   10.000000    0.000000
    7.551020   10.000000    0.000000
    7.755102   10.000000    0.000000
    7.959184   10.000000    0.000000
    8.163265   10.000000    0.000000
    8.367347   10.000000    0.000000
    8.571429   10.000000    0.000000
    8.775510   10.000000    0.000000
    8.979592   10.000000    0.000000
    9.183673   10.000000    0.000000
    9.387755   10.000000    0.000000
    9.591837   10.000000    0.000000
    9.795918   10.000000    0.000000
   10.000000   10.000000    0.000000

